Listing_type,URL,Bedrooms,Bathrooms,Area_sqm,Price_monthly,Price_annualy,Sale_price,Furnished,Pool,Floor,Floor_type,Location,Description,Specialities
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%85%D8%B9-%D9%85%D8%B3%D8%A8%D8%AD-%D9%85%D8%B4%D8%AA%D8%B1%D9%83-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A8%D8%AF%D9%84%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-70%D9%85/HMM-R-2239,1,1,70.0,,14000,,1,0,طابق ثالث,Normal,"العبدلي,  عمان,  الأردن",غرف نوم عدد 1 - حمامات عدد 1 - غرفة معيشة - مطبخ,خزائن بلحائط - تكييف مركزي - ارضيات سيراميك - ديكورات جبصين + خشبيه - شاور بوكس - زجاج دبل - اباجورات كهرباء - كاميرات مراقبة - مصعد - تشطيبات سوبر ديلوكس - انارة مخفية - حمامات معلقه
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-179%D9%85/HMM-R-2267,3,3,179.0,,13000,,1,0,طابق ثالث,,"حي الصحابة,  عمان,  الأردن",غرف نوم عدد 3 (ماستر عدد 1) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - بلكونة - غرفة غسيل - كراج,عفش فاخر - ارضيات بورسلان - تكييف وحدات - مطبخ راكب - زجاج دبل - خزائن حائط - ديكورات جبصين - اباجورات كهرباء - شاور بوكس - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-1203,2,2,100.0,7900,,,1,0,طابق ثاني,,"دير غبار,  عمان,  الأردن",غرف نوم عدد 2 (ماستر 1) - حمامات عدد 2 - صالون - مطبخ - بلكونه - كراج,مسبح مشترك - اثاث - مطبخ راكب - ارضيات سيراميك - تكييف مركزي - زجاج دبل - تشطيبات سوبر ديلوكس - ديكورات جبصين - حمامات معلقة - اباجورات كهرباء - شاور بوكس - مصعد - انارة سبوت لايت - تقع في منطقة راقية وهادئة
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-115%D9%85/HMM-R-1339,2,2,115.0,9000,,,1,0,طابق أرضي,Normal,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-115%D9%85/HMM-R-1340,2,2,115.0,,10000,,1,0,,Normal,"عبدون,  عمان,  الأردن",,
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-115%D9%85/HMM-R-1341,2,2,115.0,,9000,,1,0,طابق أول,Normal,"عبدون,  عمان,  الأردن",,
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D8%A8%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B1%D8%AC%D9%85-%D8%B9%D9%85%D9%8A%D8%B4-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-185%D9%85/HMM-S-7881,3,3,185.0,,,1,0,0,روف,Full Floor,"رجم عميش,  عمان,  الأردن",غرف نوم عدد 3 (ماستر 1) - حمامات عدد 3 - صالون - غرفة معيشة - مخزن - مطبخ - ترس عدد 3 - كراج,ارضيات بورسلات - وحدات تكييف - تدفئة على الغاز - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس - تقع في منطقة فلل
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D8%A8%D9%85%D8%AF%D8%AE%D9%84-%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B1%D8%AC%D9%85-%D8%B9%D9%85%D9%8A%D8%B4-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-336%D9%85/HMM-S-7882,4,5,336.0,,,395000,0,0,طابق أرضي,Full Floor,"رجم عميش,  عمان,  الأردن",غرف نوم عدد 4 (ماستر 2) - حمامات عدد 5 - صالون - غرفة معيشة - مخزن - مطبخ - غرفة خادمة وغرفة غسيل - ترس - كراج - مداخل عدد 2,ارضيات بورسلان - وحدات تكييف - تدفئة على الغاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس - تقع في منطقة فلل
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-290%D9%85/HMM-S-7894,4,,290.0,,,350000,0,0,طابق أرضي,Normal,"دابوق,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 5 حمامات - صالون - غرفة معيشه - مطبخ - مخزن ndash; غرفة خادمه و غرفة غسيل ndash; كراج ( لسيارتان ),"السعر: 350,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%B9-%D9%83%D8%B1%D8%A7%D8%AC-%D8%AE%D8%A7%D8%B5-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-191%D9%85/HMM-S-7929,3,3,191.0,,,175000,0,0,طابق أرضي,Normal,"الكرسي,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 ndash; غرفة معيشه - صالون - غرفة خادمة وغرفة غسيل - كراج خاص عدد 2 - ترس عدد 2 - مداخل عدد 4,
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-300%D9%85/HMM-S-7820,4,5,240.0,,,370000,0,0,طابق أخير مع روف,Duplex,"عبدون,  عمان,  الأردن",غرف نوم عدد 4 (1 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - ترس - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج - مداخل عدد 2,"السعر: 370,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-180%D9%85/HMM-S-7821,3,4,180.0,,,220000,0,0,طابق ثاني,Normal,"عبدون,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"* صور الاعلان تعبيرية السعر: 220,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-235%D9%85/HMM-S-7827,3,4,235.0,,,180000,0,0,تسوية ثالثة,Normal,"الكرسي,  عمان,  الأردن",3 غرف نوم (1 ماستر) - 4 حمامات - صالون - غرفة معيشة - مطبخ - بلكونة - مخزن - غرفة غسيل وغرفة خادمة- كراج,ارضيات رخام + بورسلان - وحدات تكييف - تدفئة تحت البلاط - مطبخ راكب مع كامل الكهربائيات - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D8%A8%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-292%D9%85/HMM-S-7828,3,6,292.0,,,298000,1,0,طابق أخير مع روف,Duplex,"شارع المطار,  عمان,  الأردن",غرف نوم ماستر عدد 3 - حمامات عدد 6 - صالون - غرف معيشه عدد 2 - مطابخ عدد 2 - بلكونة عدد 4 - ترس عدد 2 - غرفة ملابس - غرفة غسيل - مخزن - كراج - مداخل عدد 2,ارضيات بورسلان + باركيه - وحدات تكييف - تدفئة - خزائن عادية + بالحائط - مطبخ راكب - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AC-%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-223%D9%85/HMM-S-7768,3,3,223.0,,,152000,0,0,طابق شبه أرضي,Normal,"مرج الحمام,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - ترس عدد 2 - بلكونة عدد 2 - بلكونة - غرفة خادمة و غسيل - مخزن - مداخل عدد 2 - كراج,"السعر: 152,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AC-%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-223%D9%85/HMM-S-7769,3,4,233.0,,,128000,0,0,طابق ثاني,Normal,"مرج الحمام,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - بلكونة عدد 2 - بلكونة - غرفة خادمة و غسيل - مخزن - كراج,"السعر: 128,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-304%D9%85/HMM-S-7770,4,4,304.0,,,270000,0,0,طابق شبه أرضي,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - غرفة خادمة و غسيل - مخزن - ترس عدد 2 - كراج خاص - مدخل عدد 3,أرضيات بورسلان + رخام - وحدات تكييف - تدفئة على الغاز - مطبخ راكب - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-283%D9%85/HMM-S-7771,4,6,240.0,,,275000,0,0,طابق أخير مع روف,Duplex,"الكرسي,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 6 حمامات - صالون - 2 غرف معيشة - مطبخ - ترس - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج,ارضيات بورسلان - تكييف مركزي + تأسيس - تدفئة تحت البلاط على الغاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-155%D9%85/HMM-S-7635,3,3,155.0,,,145000,0,0,طابق أرضي,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 3 (ماستر عدد 1) - حمامات عدد 3 ndash; صالون - غرفة معيشة - مخزن - غرفة خادمة وغرفة غسيل - كراج - مدخل عدد 3,
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-254%D9%85/HMM-S-7639,3,4,204.0,,,210000,0,0,طابق أخير مع روف,Normal,"الرابية,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 5 - صالون - غرفة معيشة - مطبخ - ترس - بلكونة - غرفة خادمة وغرفة غسيل - غرفة خادمة وغرفة غسيل - كراج - مداخل عدد 2,"السعر: 210,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AC-%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-150%D9%85/HMM-S-7653,3,3,150.0,,,150000,0,0,طابق أرضي,Normal,"مرج الحمام,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - ترس - بلكونة - مخزن - مداخل عدد 2 - كراج,"السعر: 150,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%82%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-177%D9%85/HMM-S-7654,3,4,177.0,,,125000,0,0,طابق أرضي,Normal,"حي الصحابة,  عمان,  الأردن",غرف نوم ماستر عدد 3- حمامات عدد 4 ndash; صالون ndash; مطبخ - ترس - مداخل عدد 2 - مخزن - غرفة غسيل - كراج,ارضيات رخام + باركيه + سيراميك ndash; تكييف - تدفئه على الغاز - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-187%D9%85/HMM-S-7538,3,3,187.0,,,149000,0,0,طابق أول,Normal,"شارع المطار,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - كراج - بلكونة - غرفة مخزن - غرفة غسيل,أرضيات بورسلان - وحدات تكييف - تدفئة غاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1202%D9%85/HMM-S-7547,3,3,202.0,,,175000,0,0,طابق أرضي,Normal,"شارع المطار,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - كراج - ترس - غرفة مخزن - غرفة غسيل,أرضيات بورسلان + رخام - وحدات تكييف - تدفئة غاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - إنارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%AD%D9%8A%D8%B5-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-225%D9%85/HMM-S-7551,3,5,225.0,,,205000,0,0,طابق أرضي,Normal,"الفحيص,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - ترس - مخزن - غرفة خادمة وغرفة غسيل - كراج - مداخل عدد 2,"السعر: 205,000 دينار اردني"
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1-%D8%B1%D8%A7%D8%B4%D8%AF-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-255%D9%85/HMM-S-7559,4,5,255.0,,,290000,0,0,طابق شبه أرضي,Full Floor,"ضاحية الأمير راشد,  عمان,  الأردن",غرف نوم عدد 4 (ماستر عدد 3) - حمامات عدد 5 - غرفة معيشة - مخزن - غرفة خادمه وغرفة غسيل - مداخل عدد 2 - كراج,ارضيات بورسلان - تأسيس تكييف + مركزي - تدفئة تحت البلاط على الغاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبرديلوكس
